district,price,area,room_count,budget,transport,distance,safety,features,social
Çekirge,21030.0,83.6,2+1,0.6948014578937272,0.74,0.6603773584905661,0.8300000000000001,0.7191666666666667,0.8314767932489451
Çekirge,25820.0,81.2,2+1,0.6029157874544409,0.74,0.7245283018867925,0.77,0.8783333333333333,0.7696835443037975
Çekirge,49960.0,163.7,4+1,0.13984270093995776,0.6599999999999999,0.7018867924528303,0.97,0.6325,0.810464135021097
Çekirge,29330.0,102.3,3+1,0.5355841166314982,0.6799999999999999,0.6264150943396226,0.89,0.7424999999999999,0.7225738396624473
Çekirge,22020.0,91.0,2+1,0.6758104738154613,0.64,0.6528301886792454,0.9199999999999999,0.7424999999999999,0.7719409282700422
Çekirge,18460.0,79.9,2+1,0.7441012852484175,0.65,0.769811320754717,0.9,0.7075,0.6774050632911393
Çekirge,22350.0,81.0,2+1,0.6694801457893726,0.6900000000000001,0.6150943396226416,0.86,0.9066666666666667,0.8188185654008439
Çekirge,17880.0,77.1,2+1,0.7552273163245732,0.6900000000000001,0.5660377358490566,0.75,0.9249999999999999,0.7717088607594937
Çekirge,15780.0,84.4,2+1,0.7955112219451371,0.74,0.5433962264150943,0.8400000000000001,0.565,0.7791350210970465
Çekirge,12730.0,49.4,1+1,0.8540187991559562,0.75,0.6226415094339622,0.8099999999999999,0.7541666666666667,0.8166244725738396
Çekirge,33900.0,137.6,4+1,0.44791866487627086,0.67,0.6415094339622642,0.8400000000000001,0.9016666666666666,0.7774894514767933
Çekirge,20380.0,93.2,2+1,0.7072702858239017,0.72,0.6943396226415095,0.8800000000000001,0.855,0.744367088607595
Çekirge,22220.0,85.6,2+1,0.6719739113754076,0.58,0.6490566037735849,0.8400000000000001,0.8266666666666667,0.8031223628691984
Çekirge,11050.0,51.7,1+1,0.8862459236524074,0.8,0.5962264150943397,0.8,0.5999999999999999,0.8319409282700422
Çekirge,32450.0,112.4,3+1,0.47573374256666023,0.72,0.6075471698113207,0.8800000000000001,0.9533333333333334,0.7685021097046414
Çekirge,32650.0,119.7,3+1,0.47189718012660653,0.75,0.739622641509434,0.86,0.8383333333333333,0.760379746835443
Çekirge,10620.0,46.2,1+1,0.8944945328985229,0.74,0.5962264150943397,0.86,0.6558333333333333,0.7963924050632911
Çekirge,19220.0,73.5,2+1,0.7295223479762133,0.72,0.5811320754716982,0.8800000000000001,0.6425,0.8472573839662447
Çekirge,32100.0,120.0,3+1,0.4824477268367543,0.64,0.569811320754717,0.9800000000000001,0.6775,0.7777215189873418
Çekirge,25550.0,111.1,3+1,0.6080951467485134,0.77,0.7169811320754718,0.85,0.8458333333333334,0.7450632911392405
Çekirge,18500.0,53.0,1+1,0.7433339727604067,0.6599999999999999,0.6226415094339622,0.8400000000000001,0.5133333333333333,0.7595991561181434
Çekirge,25890.0,110.3,3+1,0.601572990600422,0.53,0.5849056603773585,0.9099999999999999,0.7141666666666666,0.8188185654008439
Çekirge,21650.0,92.4,2+1,0.6829081143295608,0.75,0.618867924528302,0.77,0.6933333333333332,0.7543670886075949
Çekirge,18200.0,55.9,1+1,0.7490888164204872,0.64,0.7471698113207548,0.8099999999999999,0.9624999999999999,0.7900632911392405
Çekirge,12660.0,46.6,1+1,0.8553615960099751,0.77,0.7207547169811321,0.8800000000000001,0.6208333333333333,0.829831223628692
Çekirge,12200.0,52.1,1+1,0.8641856896220986,0.65,0.6754716981132076,0.8400000000000001,0.5508333333333333,0.7911603375527426
Çekirge,12890.0,83.1,2+1,0.8509495492039133,0.75,0.6566037735849057,0.78,0.2241666666666667,0.8559282700421942
Çekirge,13340.0,73.0,2+1,0.8423172837137924,0.73,0.6830188679245283,0.8400000000000001,0.5933333333333333,0.7885864978902954
Çekirge,38040.0,125.1,3+1,0.368501822367159,0.62,0.6490566037735849,0.8400000000000001,0.6841666666666666,0.8467932489451477
Çekirge,15440.0,53.6,1+1,0.8020333780932285,0.71,0.5622641509433962,0.8099999999999999,0.6533333333333333,0.8169409282700422
Çekirge,33740.0,162.9,4+1,0.4509879148283138,0.71,0.6339622641509435,0.78,0.8058333333333333,0.7928059071729958
Çekirge,12330.0,58.7,1+1,0.8616919240360637,0.76,0.7169811320754718,0.78,0.41583333333333333,0.7733544303797468
Çekirge,29700.0,91.1,2+1,0.5284864761173989,0.71,0.6075471698113207,0.8099999999999999,0.8408333333333333,0.7422573839662447
Çekirge,41440.0,165.9,4+1,0.30328026088624593,0.62,0.6754716981132076,0.86,0.8574999999999999,0.8122573839662447
Çekirge,29310.0,112.4,3+1,0.5359677728755036,0.6900000000000001,0.6490566037735849,0.8099999999999999,0.9016666666666666,0.8212447257383966
Çekirge,26670.0,93.8,2+1,0.5866103970842125,0.7,0.7018867924528303,0.8699999999999999,0.7916666666666666,0.7224894514767932
Çekirge,25730.0,115.1,3+1,0.604642240552465,0.74,0.679245283018868,1.0,0.8433333333333333,0.789831223628692
Çekirge,14610.0,50.6,1+1,0.8179551122194514,0.75,0.6377358490566039,0.8400000000000001,0.6416666666666666,0.7611603375527427
Çekirge,16800.0,59.2,1+1,0.7759447535008632,0.64,0.6716981132075472,0.89,0.8033333333333333,0.7516244725738397
Çekirge,20120.0,70.5,2+1,0.7122578169959717,0.6,0.6943396226415095,0.8800000000000001,0.8458333333333334,0.7169409282700423
Çekirge,15630.0,55.6,1+1,0.7983886437751775,0.53,0.6075471698113207,0.8800000000000001,0.7633333333333332,0.8278059071729957
Çekirge,19680.0,94.2,2+1,0.7206982543640899,0.65,0.6226415094339622,0.86,0.7658333333333334,0.791476793248945
Çekirge,19620.0,59.8,1+1,0.7218492230961059,0.8099999999999999,0.5886792452830188,0.76,0.9391666666666667,0.7838185654008438
Çekirge,32070.0,152.7,4+1,0.48302321120276237,0.72,0.6075471698113207,0.76,0.9533333333333334,0.7917932489451477
Çekirge,22120.0,120.3,3+1,0.6738921925954344,0.6799999999999999,0.7849056603773585,0.8,0.7566666666666667,0.745295358649789
Çekirge,26160.0,120.8,3+1,0.5963936313063496,0.71,0.6905660377358491,0.82,0.6141666666666665,0.7982700421940928
Çekirge,25450.0,104.7,3+1,0.6100134279685402,0.65,0.6603773584905661,0.9400000000000001,0.6066666666666667,0.7331856540084389
Çekirge,18010.0,55.5,1+1,0.7527335507385382,0.67,0.679245283018868,0.8800000000000001,0.8125,0.7606962025316455
Çekirge,11380.0,51.0,1+1,0.8799155956263188,0.58,0.6830188679245283,0.86,0.5141666666666667,0.799831223628692
Çekirge,27810.0,119.0,3+1,0.5647419911759064,0.77,0.7132075471698114,0.8400000000000001,0.7191666666666667,0.804831223628692
Çekirge,17380.0,77.6,2+1,0.7648187224247075,0.78,0.6641509433962264,0.95,0.4133333333333333,0.7790506329113924
Çekirge,17380.0,79.8,2+1,0.7648187224247075,0.63,0.6113207547169811,0.8400000000000001,0.44583333333333325,0.8077215189873418
Çekirge,23680.0,81.5,2+1,0.6439670055630156,0.6599999999999999,0.5811320754716982,0.9099999999999999,0.7166666666666666,0.8477215189873417
Çekirge,23860.0,80.6,2+1,0.6405140993669671,0.61,0.6905660377358491,0.86,0.7774999999999999,0.7941350210970464
Çekirge,10930.0,46.3,1+1,0.8885478611164397,0.8099999999999999,0.6603773584905661,0.8699999999999999,0.8641666666666666,0.7519409282700422
Çekirge,18150.0,85.2,2+1,0.7500479570305006,0.71,0.6603773584905661,0.9199999999999999,0.6583333333333333,0.8030379746835443
Çekirge,15390.0,70.3,2+1,0.8029925187032418,0.6799999999999999,0.6452830188679245,0.8300000000000001,0.7,0.7589662447257384
Çekirge,21880.0,78.6,2+1,0.678496067523499,0.6799999999999999,0.6490566037735849,0.85,0.7258333333333332,0.7606962025316455
Çekirge,36160.0,135.1,4+1,0.40456550930366386,0.7,0.679245283018868,0.73,0.8125,0.7264767932489451
Çekirge,21890.0,93.1,2+1,0.6783042394014962,0.6900000000000001,0.6867924528301886,1.0,0.7383333333333333,0.7466244725738396
Çekirge,31940.0,116.1,3+1,0.48551697678879724,0.72,0.6528301886792454,0.9199999999999999,0.6533333333333333,0.8814767932489451
Çekirge,31520.0,125.7,3+1,0.49357375791291,0.71,0.7056603773584906,0.96,0.6825,0.8043670886075949
Çekirge,12960.0,52.9,1+1,0.8496067523498945,0.78,0.679245283018868,0.9099999999999999,1.0,0.7435021097046413
Çekirge,28220.0,102.4,3+1,0.5568770381737963,0.5599999999999999,0.6603773584905661,0.8800000000000001,0.7399999999999999,0.7670253164556962
Çekirge,23860.0,84.9,2+1,0.6405140993669671,0.62,0.5660377358490566,0.79,0.8875,0.7545147679324895
Çekirge,27200.0,91.4,2+1,0.5764435066180702,0.6900000000000001,0.7886792452830189,0.8400000000000001,0.8266666666666667,0.8106962025316455
Çekirge,12730.0,47.6,1+1,0.8540187991559562,0.62,0.6377358490566039,0.9199999999999999,0.8008333333333333,0.7656118143459916
Çekirge,57250.0,168.7,4+1,0.0,0.6900000000000001,0.6905660377358491,0.8300000000000001,0.7658333333333334,0.8043670886075949
Çekirge,52100.0,165.8,4+1,0.09879148283138306,0.62,0.6716981132075472,0.82,0.6649999999999999,0.7956118143459916
Çekirge,10220.0,46.6,1+1,0.9021676577786304,0.72,0.6000000000000001,0.89,0.6116666666666666,0.8135864978902954
Çekirge,12160.0,61.2,1+1,0.8649530021101093,0.6799999999999999,0.6339622641509435,0.82,0.82,0.8151476793248945
Çekirge,14920.0,64.1,1+1,0.8120084404373681,0.67,0.6528301886792454,0.89,0.7399999999999999,0.8412447257383966
Çekirge,20280.0,112.1,3+1,0.7091885670439286,0.71,0.6754716981132076,0.9,0.855,0.7740506329113923
Çekirge,15150.0,93.4,2+1,0.8075963936313063,0.8,0.679245283018868,0.89,0.5974999999999999,0.8254641350210971
Çekirge,11860.0,49.9,1+1,0.8707078457701899,0.67,0.6830188679245283,0.8400000000000001,0.745,0.7619409282700422
Çekirge,41150.0,128.4,3+1,0.30884327642432385,0.6599999999999999,0.7358490566037736,0.9199999999999999,1.0,0.8225738396624472
Çekirge,19070.0,76.6,2+1,0.7323997698062537,0.79,0.7358490566037736,0.8099999999999999,0.9416666666666667,0.8064767932489452
Çekirge,19760.0,88.7,2+1,0.7191636293880683,0.79,0.5320754716981132,0.89,0.9275,0.8161603375527426
Çekirge,18690.0,70.4,2+1,0.7396892384423557,0.8,0.6452830188679245,0.9,0.7166666666666666,0.7559282700421941
Çekirge,16570.0,73.9,2+1,0.780356800306925,0.7,0.7358490566037736,0.8699999999999999,0.6766666666666666,0.8606962025316456
Çekirge,18740.0,76.1,2+1,0.7387300978323422,0.65,0.6113207547169811,0.8300000000000001,0.7283333333333333,0.849367088607595
Çekirge,22970.0,79.8,2+1,0.6575868022252063,0.67,0.6452830188679245,0.85,0.8225,0.7561603375527426
Çekirge,13360.0,86.0,2+1,0.8419336274697871,0.73,0.6264150943396226,0.85,0.3833333333333333,0.8212447257383966
Çekirge,43580.0,147.8,4+1,0.26222904277767123,0.77,0.5660377358490566,0.9400000000000001,0.8225,0.7554641350210971
Çekirge,19930.0,70.2,2+1,0.7159025513140227,0.6799999999999999,0.6339622641509435,0.8400000000000001,0.8341666666666667,0.8301476793248945
Çekirge,33610.0,164.6,4+1,0.4534816804143488,0.82,0.6339622641509435,0.8800000000000001,0.23333333333333334,0.8143670886075949
Çekirge,17200.0,89.0,2+1,0.7682716286207558,0.62,0.618867924528302,0.9,0.8133333333333332,0.7711603375527427
Çekirge,25090.0,116.8,3+1,0.616919240360637,0.71,0.6679245283018868,0.75,0.7283333333333333,0.7712447257383965
Çekirge,23010.0,94.8,2+1,0.6568194897371955,0.53,0.6943396226415095,0.8400000000000001,0.8383333333333333,0.8106118143459916
Çekirge,27910.0,125.0,3+1,0.5628237099558795,0.67,0.6905660377358491,0.9099999999999999,0.7683333333333333,0.6931856540084389
Çekirge,17850.0,75.4,2+1,0.7558028006905813,0.6599999999999999,0.5433962264150943,0.82,0.9016666666666666,0.8217088607594937
Çekirge,14410.0,52.2,1+1,0.8217916746595051,0.67,0.7169811320754718,0.8,1.0,0.760379746835443
Çekirge,15990.0,49.5,1+1,0.7914828313830807,0.75,0.6679245283018868,0.8400000000000001,0.9041666666666666,0.7764767932489451
Çekirge,19290.0,59.6,1+1,0.7281795511221945,0.74,0.6679245283018868,0.76,0.85,0.7478059071729958
Çekirge,36230.0,140.4,4+1,0.40322271244964514,0.77,0.7660377358490567,0.8800000000000001,0.9766666666666666,0.7177215189873418
Çekirge,37650.0,156.4,4+1,0.3759831191252637,0.75,0.630188679245283,0.78,0.7258333333333332,0.7819409282700422
Çekirge,33580.0,109.5,3+1,0.45405716478035685,0.5900000000000001,0.739622641509434,0.9099999999999999,0.8758333333333332,0.8770253164556963
Çekirge,12850.0,47.3,1+1,0.8517168616919241,0.67,0.5962264150943397,0.72,0.7891666666666666,0.8166244725738396
Çekirge,20600.0,109.8,3+1,0.7030500671398427,0.6900000000000001,0.6113207547169811,0.9099999999999999,0.4666666666666667,0.6890506329113923
Heykel,12490.0,47.7,1+1,0.8586226740840207,0.9,0.6415094339622642,0.45999999999999996,0.9883333333333333,0.6362447257383965
Heykel,12740.0,58.1,1+1,0.8538269710339536,0.97,0.679245283018868,0.6900000000000001,0.6141666666666665,0.7039029535864979
Heykel,32340.0,155.2,4+1,0.47784385190868983,0.9400000000000001,0.6339622641509435,0.54,0.7166666666666666,0.685
Heykel,44470.0,169.4,4+1,0.2451563399194322,0.89,0.6452830188679245,0.6599999999999999,0.8641666666666666,0.735
Heykel,19240.0,90.4,2+1,0.729138691732208,0.99,0.5283018867924528,0.72,0.5133333333333333,0.6950000000000001
Heykel,18340.0,78.4,2+1,0.7464032227124496,0.86,0.558490566037736,0.6599999999999999,0.9391666666666667,0.6862447257383966
Heykel,22320.0,100.4,3+1,0.6700556301553808,0.85,0.5660377358490566,0.74,0.7308333333333332,0.765
Heykel,14010.0,58.3,1+1,0.8294647995396125,0.8800000000000001,0.6528301886792454,0.54,0.6608333333333334,0.725
Heykel,16140.0,78.9,2+1,0.7886054095530405,0.8699999999999999,0.6830188679245283,0.76,0.8175,0.6981223628691983
Heykel,12680.0,56.4,1+1,0.8549779397659697,1.0,0.6264150943396226,0.5700000000000001,0.7166666666666666,0.775
Heykel,18180.0,81.4,2+1,0.7494724726644926,0.8099999999999999,0.6264150943396226,0.6,0.6675,0.6981223628691983
Heykel,40140.0,159.9,4+1,0.32821791674659506,0.95,0.5094339622641509,0.7,0.7258333333333332,0.725
Heykel,18950.0,104.1,3+1,0.7347017072702858,0.99,0.5773584905660378,0.64,0.63,0.7044514767932489
Heykel,36080.0,142.0,4+1,0.4061001342796854,0.85,0.6754716981132076,0.55,0.9299999999999999,0.755
Heykel,38140.0,122.6,3+1,0.3665835411471322,0.89,0.709433962264151,0.65,0.9649999999999999,0.6799999999999999
Heykel,22860.0,93.9,2+1,0.6596969115672358,0.8099999999999999,0.6339622641509435,0.5700000000000001,0.7241666666666666,0.72
Heykel,24860.0,106.4,3+1,0.6213312871666987,0.78,0.6830188679245283,0.6599999999999999,0.855,0.6704641350210971
Heykel,32140.0,117.7,3+1,0.48168041434874354,0.9,0.6754716981132076,0.67,0.7024999999999999,0.6596835443037974
Heykel,20360.0,85.7,2+1,0.7076539420679071,0.95,0.6981132075471699,0.64,0.9624999999999999,0.6723417721518987
Heykel,14410.0,94.1,2+1,0.8217916746595051,1.0,0.5773584905660378,0.78,0.5366666666666666,0.705
Heykel,18050.0,83.1,2+1,0.7519662382505276,0.9099999999999999,0.6679245283018868,0.53,0.6183333333333333,0.7452320675105486
Heykel,18780.0,73.7,2+1,0.7379627853443315,0.9,0.6339622641509435,0.6,0.9249999999999999,0.72
Heykel,20020.0,83.9,2+1,0.7141760982159985,0.93,0.6150943396226416,0.58,0.9249999999999999,0.71
Heykel,8600.0,47.9,1+1,0.9332438135430654,0.99,0.739622641509434,0.61,0.5933333333333333,0.78
Heykel,19770.0,83.2,2+1,0.7189718012660655,0.96,0.6000000000000001,0.67,0.8366666666666667,0.8049999999999999
Heykel,13490.0,55.8,1+1,0.8394398618837522,1.0,0.6075471698113207,0.63,0.7966666666666666,0.72
Heykel,26630.0,93.6,2+1,0.5873777095722232,0.86,0.6754716981132076,0.7,0.8108333333333333,0.69
Heykel,17310.0,93.7,2+1,0.7661615192787262,0.79,0.5358490566037736,0.61,0.82,0.74
Heykel,11020.0,51.4,1+1,0.8868214080184155,0.82,0.5962264150943397,0.6900000000000001,0.5299999999999999,0.715
Heykel,30710.0,150.0,4+1,0.5091118357951276,0.85,0.6716981132075472,0.6900000000000001,0.7399999999999999,0.685
Heykel,19340.0,79.9,2+1,0.7272204105121811,0.8400000000000001,0.7018867924528303,0.6799999999999999,0.7891666666666666,0.775
Heykel,18640.0,94.2,2+1,0.740648379052369,0.9400000000000001,0.5056603773584906,0.62,0.6399999999999999,0.7078059071729959
Heykel,16280.0,64.2,1+1,0.7859198158450029,0.85,0.5245283018867924,0.5700000000000001,0.8875,0.72
Heykel,25720.0,101.7,3+1,0.6048340686744677,0.95,0.6603773584905661,0.8,0.6841666666666666,0.7057805907172996
Heykel,18070.0,77.7,2+1,0.7515825820065222,0.95,0.5924528301886792,0.58,0.7891666666666666,0.74
Heykel,21590.0,82.2,2+1,0.6840590830615768,0.85,0.6377358490566039,0.53,0.8524999999999999,0.6280379746835443
Heykel,11660.0,49.8,1+1,0.8745444082102436,1.0,0.6339622641509435,0.5900000000000001,0.7774999999999999,0.724451476793249
Heykel,24540.0,105.4,3+1,0.6274697870707846,0.9400000000000001,0.618867924528302,0.6799999999999999,0.6816666666666666,0.71
Heykel,41220.0,164.3,4+1,0.307500479570305,0.89,0.6981132075471699,0.53,0.7516666666666666,0.6681223628691983
Heykel,24130.0,92.1,2+1,0.6353347400728947,0.97,0.6641509433962264,0.62,0.7,0.7
Heykel,15570.0,59.9,1+1,0.7995396125071935,0.85,0.558490566037736,0.6900000000000001,0.7774999999999999,0.6319409282700422
Heykel,14090.0,58.2,1+1,0.827930174563591,0.82,0.5509433962264151,0.52,0.7258333333333332,0.7044514767932489
Heykel,11140.0,45.9,1+1,0.8845194705543833,0.8699999999999999,0.6490566037735849,0.74,0.7374999999999999,0.7162447257383966
Heykel,19900.0,106.7,3+1,0.7164780356800307,0.9400000000000001,0.5886792452830188,0.65,0.745,0.7123417721518988
Heykel,33550.0,141.1,4+1,0.4546326491463648,0.9,0.6264150943396226,0.55,0.9624999999999999,0.654367088607595
Heykel,29570.0,166.8,4+1,0.5309802417034337,0.89,0.569811320754717,0.74,0.5658333333333334,0.7354641350210971
Heykel,26670.0,114.1,3+1,0.5866103970842125,0.86,0.5132075471698113,0.67,0.6283333333333333,0.6446835443037975
Heykel,14620.0,52.6,1+1,0.8177632840974487,1.0,0.7773584905660378,0.6900000000000001,0.9249999999999999,0.7852320675105485
Heykel,33170.0,152.5,4+1,0.46192211778246695,0.86,0.6528301886792454,0.63,0.8408333333333333,0.725
Heykel,18080.0,86.4,2+1,0.7513907538845195,0.95,0.569811320754717,0.75,0.9133333333333332,0.79
Heykel,23980.0,91.6,2+1,0.638212161902935,0.86,0.6415094339622642,0.63,0.8291666666666666,0.6878059071729958
Heykel,22580.0,119.7,3+1,0.6650680989833109,0.99,0.5622641509433962,0.82,0.42749999999999994,0.725
Heykel,17330.0,60.8,1+1,0.765777863034721,0.78,0.6339622641509435,0.6,0.9391666666666667,0.7615611814345992
Heykel,25950.0,103.2,3+1,0.600422021868406,0.8699999999999999,0.5622641509433962,0.67,0.78,0.6746835443037975
Heykel,43760.0,152.8,4+1,0.2587761365816229,0.89,0.5886792452830188,0.67,0.9391666666666667,0.724451476793249
Heykel,25980.0,127.1,3+1,0.5998465375023978,0.93,0.6339622641509435,0.64,0.8408333333333333,0.6275738396624473
Heykel,30270.0,129.8,3+1,0.5175522731632458,1.0,0.6528301886792454,0.5700000000000001,0.7874999999999999,0.775
Heykel,14840.0,73.6,2+1,0.8135430654133896,1.0,0.7056603773584906,0.71,0.6775,0.6227215189873417
Heykel,14190.0,51.7,1+1,0.8260118933435642,1.0,0.7169811320754718,0.63,0.9883333333333333,0.745
Heykel,25110.0,118.2,3+1,0.6165355841166316,0.89,0.5245283018867924,0.47000000000000003,0.8175,0.7038185654008439
Heykel,13550.0,81.2,2+1,0.838288893151736,0.9400000000000001,0.6000000000000001,0.62,0.8783333333333333,0.77
Heykel,28390.0,148.9,4+1,0.5536159600997506,1.0,0.7245283018867925,0.61,0.7166666666666666,0.7265611814345991
Heykel,15940.0,60.8,1+1,0.7924419719930942,0.89,0.5962264150943397,0.65,0.8266666666666667,0.6254641350210971
Heykel,18830.0,92.0,2+1,0.737003644734318,0.8699999999999999,0.6981132075471699,0.5599999999999999,0.6399999999999999,0.7189029535864979
Heykel,15370.0,70.4,2+1,0.8033761749472472,0.9400000000000001,0.709433962264151,0.6799999999999999,0.7541666666666667,0.745
Heykel,19490.0,100.7,3+1,0.7243429886821409,0.89,0.6716981132075472,0.5700000000000001,0.8691666666666666,0.8373417721518988
Heykel,29420.0,124.4,3+1,0.533857663533474,0.9099999999999999,0.6339622641509435,0.63,0.7749999999999999,0.7
Heykel,41660.0,163.0,4+1,0.29906004220218685,0.9,0.6603773584905661,0.5900000000000001,0.8783333333333333,0.685464135021097
Heykel,21970.0,86.4,2+1,0.6767696144254748,0.9099999999999999,0.6415094339622642,0.6599999999999999,0.8033333333333333,0.6950000000000001
Heykel,21930.0,86.5,2+1,0.6775369269134854,0.9199999999999999,0.7358490566037736,0.6,0.9624999999999999,0.6328059071729958
Heykel,11050.0,51.5,1+1,0.8862459236524074,0.86,0.739622641509434,0.6599999999999999,0.8266666666666667,0.8049999999999999
Heykel,23260.0,83.6,2+1,0.6520237866871283,0.9099999999999999,0.6830188679245283,0.61,0.7541666666666667,0.735
Heykel,18380.0,73.1,2+1,0.745635910224439,0.89,0.6528301886792454,0.67,0.825,0.77
Heykel,13460.0,70.2,2+1,0.8400153462497602,0.8300000000000001,0.6452830188679245,0.6799999999999999,0.6799999999999999,0.745
Heykel,28340.0,92.4,2+1,0.5545751007097641,0.8800000000000001,0.5094339622641509,0.7,0.7374999999999999,0.76
Heykel,14970.0,79.4,2+1,0.8110492998273546,0.96,0.6377358490566039,0.65,0.2683333333333333,0.7067932489451476
Heykel,15710.0,74.7,2+1,0.796854018799156,0.9800000000000001,0.679245283018868,0.63,0.9249999999999999,0.6231223628691983
Heykel,28440.0,101.3,3+1,0.5526568194897372,0.78,0.7811320754716982,0.6,0.9249999999999999,0.7701476793248945
Heykel,15690.0,63.4,1+1,0.7972376750431613,0.99,0.6377358490566039,0.71,0.8125,0.6867932489451477
Heykel,18440.0,82.8,2+1,0.7444849414924228,0.99,0.630188679245283,0.5700000000000001,0.9766666666666666,0.685
Heykel,27110.0,100.0,3+1,0.5781699597160943,0.86,0.6037735849056604,0.54,0.6883333333333332,0.7104641350210971
Heykel,25480.0,101.9,3+1,0.6094379436025321,0.8800000000000001,0.558490566037736,0.5599999999999999,0.8383333333333333,0.7536708860759493
Heykel,19350.0,100.1,3+1,0.7270285823901784,0.8400000000000001,0.5773584905660378,0.6900000000000001,0.8899999999999999,0.7083544303797469
Heykel,14810.0,63.2,1+1,0.8141185497793977,0.86,0.6377358490566039,0.72,0.7658333333333334,0.6839029535864979
Heykel,18770.0,76.1,2+1,0.7381546134663342,0.8300000000000001,0.5886792452830188,0.55,0.9041666666666666,0.6696835443037974
Heykel,40680.0,141.6,4+1,0.31785919815845,0.77,0.5924528301886792,0.71,0.7024999999999999,0.5945991561181435
Heykel,14570.0,74.6,2+1,0.8187224247074621,0.8400000000000001,0.6226415094339622,0.58,0.6325,0.6541350210970465
Heykel,16090.0,88.5,2+1,0.7895645501630539,0.9099999999999999,0.6000000000000001,0.5900000000000001,0.7633333333333332,0.6950000000000001
Heykel,31200.0,159.6,4+1,0.499712257816996,0.9099999999999999,0.6867924528301886,0.67,0.6883333333333332,0.785
Heykel,10320.0,53.3,1+1,0.9002493765586035,0.8099999999999999,0.7207547169811321,0.5900000000000001,0.7266666666666666,0.6085864978902954
Heykel,25920.0,111.6,3+1,0.600997506234414,0.8300000000000001,0.5622641509433962,0.6,0.8316666666666667,0.6978902953586499
Heykel,32940.0,129.3,3+1,0.4663341645885287,0.89,0.6981132075471699,0.5900000000000001,1.0,0.815
Heykel,11640.0,56.2,1+1,0.874928064454249,0.96,0.49433962264150944,0.6,0.6349999999999999,0.6889029535864979
Heykel,21410.0,106.6,3+1,0.6875119892576251,0.77,0.5433962264150943,0.58,0.46249999999999997,0.7317932489451477
Heykel,21010.0,84.1,2+1,0.6951851141377325,0.86,0.569811320754717,0.6599999999999999,0.9649999999999999,0.6733544303797468
Heykel,26470.0,118.0,3+1,0.5904469595242663,0.99,0.5660377358490566,0.71,0.9766666666666666,0.7054641350210971
Heykel,30050.0,166.5,4+1,0.5217724918473048,0.89,0.6264150943396226,0.62,0.6425,0.685
Heykel,23580.0,100.7,3+1,0.6458852867830425,0.93,0.6679245283018868,0.62,0.9133333333333332,0.6770253164556962
Heykel,13350.0,53.5,1+1,0.8421254555917898,0.9,0.6905660377358491,0.65,0.9533333333333334,0.675
Heykel,21550.0,114.8,3+1,0.6848263955495876,0.8400000000000001,0.6641509433962264,0.65,0.8383333333333333,0.6767932489451477
Heykel,46680.0,154.1,4+1,0.20276232495683866,0.8099999999999999,0.6679245283018868,0.64,0.9249999999999999,0.7157805907172996
Heykel,20870.0,89.5,2+1,0.6978707078457702,0.9,0.6226415094339622,0.77,0.8008333333333333,0.73
Heykel,19960.0,79.6,2+1,0.7153270669480145,0.96,0.6943396226415095,0.65,0.7749999999999999,0.78
Heykel,15060.0,53.7,1+1,0.8093228467293305,0.9,0.5924528301886792,0.64,0.9766666666666666,0.685464135021097
Heykel,24940.0,129.8,3+1,0.6197966621906772,0.9400000000000001,0.5849056603773585,0.71,0.9066666666666667,0.8
Heykel,13060.0,60.4,1+1,0.8476884711298677,0.8800000000000001,0.7018867924528303,0.6799999999999999,0.8666666666666666,0.6446835443037975
Heykel,18700.0,83.7,2+1,0.739497410320353,1.0,0.6452830188679245,0.73,0.6791666666666666,0.715
Heykel,38650.0,161.2,4+1,0.3568003069249952,0.99,0.6716981132075472,0.6599999999999999,0.9249999999999999,0.775
Heykel,39170.0,147.1,4+1,0.3468252445808555,0.82,0.5660377358490566,0.63,0.7399999999999999,0.7457805907172996
Heykel,32220.0,162.1,4+1,0.480145789372722,0.8,0.6566037735849057,0.62,0.9041666666666666,0.7028902953586498
Heykel,22540.0,89.2,2+1,0.6658354114713216,0.93,0.679245283018868,0.6900000000000001,0.6091666666666666,0.73
Heykel,15000.0,53.6,1+1,0.8104738154613467,0.96,0.6905660377358491,0.64,0.9133333333333332,0.6506962025316456
Heykel,19550.0,89.3,2+1,0.7231920199501247,0.8699999999999999,0.6641509433962264,0.7,0.63,0.6489029535864979
Heykel,14220.0,64.4,1+1,0.8254364089775561,0.78,0.6490566037735849,0.54,1.0,0.6401476793248946
Heykel,23990.0,102.1,3+1,0.6380203337809323,0.9099999999999999,0.5660377358490566,0.6,0.6791666666666666,0.644367088607595
Heykel,22070.0,74.9,2+1,0.674851333205448,1.0,0.6226415094339622,0.61,0.7258333333333332,0.6489029535864979
Heykel,18820.0,92.7,2+1,0.7371954728563208,0.85,0.7132075471698114,0.62,0.9649999999999999,0.8
Heykel,15200.0,57.7,1+1,0.8066372530212929,0.93,0.6339622641509435,0.62,0.7541666666666667,0.7196835443037974
Heykel,18740.0,85.9,2+1,0.7387300978323422,0.9099999999999999,0.6377358490566039,0.73,1.0,0.71
Heykel,25850.0,108.0,3+1,0.6023403030884328,0.74,0.5547169811320755,0.63,0.5974999999999999,0.6486708860759494
